05-04 02:15 | DEBUG   | src.AutoGrid             | 126  | Format logger configured [{'fmt': '{asctime} | {levelname:7s} | {name:24s} | {lineno:<4n} | {message}', 'style': '{', 'datefmt': '%m-%d %H:%M'}]
05-04 02:15 | DEBUG   | src.AutoGrid             | 127  | Console logger configured [{'level': 'DEBUG'}]
07-10 11:20 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
07-10 11:20 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x000001DCE5D48730>
07-10 11:25 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
07-10 11:25 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_A2C_box]
07-10 11:25 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
07-10 11:25 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DCE1AAC910>}))
07-10 11:25 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DCE1A9E700>}))
07-10 11:25 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
07-10 11:25 | DEBUG   | src.makers.SB3           | 40   | Gym Environment [<CustomGymEnv instance>]
07-10 11:25 | DEBUG   | src.makers.SB3           | 50   | Creating new gym observation space using <class 'grid2op.gym_compat.box_gym_obsspace.BoxGymnasiumObsSpace'> with arguments {'attr_to_keep': ['gen_p', 'gen_q', 'gen_v', 'gen_margin_up', 'gen_margin_down', 'load_p', 'load_q', 'load_v', 'p_or', 'q_or', 'v_or', 'a_or', 'p_ex', 'q_ex', 'v_ex', 'a_ex', 'rho', 'line_status', 'timestep_overflow', 'target_dispatch', 'actual_dispatch', 'curtailment', 'curtailment_limit', 'thermal_limit', 'theta_or', 'theta_ex', 'load_theta', 'gen_theta']}
07-10 11:25 | DEBUG   | src.makers.SB3           | 57   | Gym observation_space [Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)]
07-10 11:25 | DEBUG   | src.makers.SB3           | 67   | Creating new gym action space using <class 'grid2op.gym_compat.box_gym_actspace.BoxGymnasiumActSpace'>  with arguments {'attr_to_keep': ['redispatch', 'curtail']}
07-10 11:25 | DEBUG   | src.makers.SB3           | 74   | Gym action_space [Box([  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  -1.4  -1.4 -10.4  -1.4  -2.8  -2.8  -4.3  -2.8  -8.5  -9.9], [ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.4  1.4
 10.4  1.4  2.8  2.8  4.3  2.8  8.5  9.9], (22,), float32)]
07-10 11:25 | DEBUG   | src.makers.SB3           | 87   | Creating agent [<class 'stable_baselines3.a2c.a2c.A2C'>]
07-10 11:25 | DEBUG   | src.makers.SB3           | 88   | env.action_space: <grid2op.Space.GridObjects.ActionSpace_l2rpn_icaps_2021_large_train object at 0x000001DC80CCA730>
07-10 11:25 | DEBUG   | src.makers.SB3           | 89   | env_gym.action_space: Box([  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  -1.4  -1.4 -10.4  -1.4  -2.8  -2.8  -4.3  -2.8  -8.5  -9.9], [ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.4  1.4
 10.4  1.4  2.8  2.8  4.3  2.8  8.5  9.9], (22,), float32)
07-10 11:25 | DEBUG   | src.makers.SB3           | 90   | env_gym.observation_space: Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)
07-10 11:25 | DEBUG   | src.makers.SB3           | 91   | gymenv: <CustomGymEnv instance>
07-10 11:25 | DEBUG   | src.makers.SB3           | 92   | nn_type: <class 'stable_baselines3.a2c.a2c.A2C'>
07-10 11:25 | DEBUG   | src.makers.SB3           | 93   | nn_kwargs: {'policy': <class 'stable_baselines3.common.policies.ActorCriticPolicy'>, 'tensorboard_log': './agents_BridgeReward\\tensorboard_log', 'env': <base_IncreasingFlatReward.CustomGymEnv object at 0x000001DCEECCA040>, 'verbose': True}
07-10 11:25 | DEBUG   | src.makers.SB3           | 94   | nn_path: ./agents_BridgeReward\A2C_box.zip
07-10 11:25 | WARNING | src.agents.grid2OpGymAgent | 100  | Both nn_path and nn_kwargs are set, an agent will be loaded, not created.To create and agent please set nn_path to None
07-10 11:25 | DEBUG   | src.agents.Grid2OpSB3    | 176  | loading agent from [./agents_BridgeReward\A2C_box.zip]
07-10 11:25 | DEBUG   | src.agents.Grid2OpSB3    | 180  | Agent loaded with  10000000 total_timesteps trained
07-10 11:25 | INFO    | src.AutoGrid             | 199  | Training agent with [DEFAULT]
07-10 11:25 | DEBUG   | src.trainner.trainer     | 27   | Training agent [<src.agents.Grid2OpSB3.SB3AgentGrid2Op object at 0x000001DCE5F222B0>] with trainner: DEFAULT({'total_timesteps': 10000000, 'reset_num_timesteps': False, 'add_training': False, 'save_path': './agents_BridgeReward\\A2C_box', 'tb_log_name': 'A2C_box'})
07-10 11:25 | DEBUG   | src.agents.Grid2OpSB3    | 234  | Training agent for 0 timesteps
07-10 11:25 | INFO    | src.AutoGrid             | 205  | Evaluating agent with [GRID2OP_BASELINE]
07-10 11:25 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
07-10 11:25 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x000001DCEF4979A0>
07-10 11:28 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
07-10 11:28 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_A2C_discrete]
07-10 11:28 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
07-10 11:28 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DCE1AA2E50>}))
07-10 11:28 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DC827658E0>}))
07-10 11:28 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
07-10 11:28 | DEBUG   | src.makers.SB3           | 40   | Gym Environment [<CustomGymEnv instance>]
07-10 11:28 | DEBUG   | src.makers.SB3           | 50   | Creating new gym observation space using <class 'grid2op.gym_compat.box_gym_obsspace.BoxGymnasiumObsSpace'> with arguments {'attr_to_keep': ['gen_p', 'gen_q', 'gen_v', 'gen_margin_up', 'gen_margin_down', 'load_p', 'load_q', 'load_v', 'p_or', 'q_or', 'v_or', 'a_or', 'p_ex', 'q_ex', 'v_ex', 'a_ex', 'rho', 'line_status', 'timestep_overflow', 'target_dispatch', 'actual_dispatch', 'curtailment', 'curtailment_limit', 'thermal_limit', 'theta_or', 'theta_ex', 'load_theta', 'gen_theta']}
07-10 11:28 | DEBUG   | src.makers.SB3           | 57   | Gym observation_space [Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)]
07-10 11:28 | DEBUG   | src.makers.SB3           | 67   | Creating new gym action space using <class 'grid2op.gym_compat.discrete_gym_actspace.MultiDiscreteActSpaceGymnasium'>  with arguments {'attr_to_keep': {'redispatch', 'curtail'}}
07-10 11:28 | DEBUG   | src.makers.SB3           | 74   | Gym action_space [Discrete(205)]
07-10 11:28 | DEBUG   | src.makers.SB3           | 87   | Creating agent [<class 'stable_baselines3.a2c.a2c.A2C'>]
07-10 11:28 | DEBUG   | src.makers.SB3           | 88   | env.action_space: <grid2op.Space.GridObjects.ActionSpace_l2rpn_icaps_2021_large_train object at 0x000001DCE4B96820>
07-10 11:28 | DEBUG   | src.makers.SB3           | 89   | env_gym.action_space: Discrete(205)
07-10 11:28 | DEBUG   | src.makers.SB3           | 90   | env_gym.observation_space: Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)
07-10 11:28 | DEBUG   | src.makers.SB3           | 91   | gymenv: <CustomGymEnv instance>
07-10 11:28 | DEBUG   | src.makers.SB3           | 92   | nn_type: <class 'stable_baselines3.a2c.a2c.A2C'>
07-10 11:28 | DEBUG   | src.makers.SB3           | 93   | nn_kwargs: {'policy': <class 'stable_baselines3.common.policies.ActorCriticPolicy'>, 'tensorboard_log': './agents_BridgeReward\\tensorboard_log', 'env': <base_IncreasingFlatReward.CustomGymEnv object at 0x000001DC80657F10>, 'verbose': True}
07-10 11:28 | DEBUG   | src.makers.SB3           | 94   | nn_path: ./agents_BridgeReward\A2C_discrete.zip
07-10 11:28 | WARNING | src.agents.grid2OpGymAgent | 100  | Both nn_path and nn_kwargs are set, an agent will be loaded, not created.To create and agent please set nn_path to None
07-10 11:28 | DEBUG   | src.agents.Grid2OpSB3    | 176  | loading agent from [./agents_BridgeReward\A2C_discrete.zip]
07-10 11:28 | DEBUG   | src.agents.Grid2OpSB3    | 180  | Agent loaded with  10000000 total_timesteps trained
07-10 11:28 | INFO    | src.AutoGrid             | 199  | Training agent with [DEFAULT]
07-10 11:28 | DEBUG   | src.trainner.trainer     | 27   | Training agent [<src.agents.Grid2OpSB3.SB3AgentGrid2Op object at 0x000001DC80F00FA0>] with trainner: DEFAULT({'total_timesteps': 10000000, 'reset_num_timesteps': False, 'add_training': False, 'save_path': './agents_BridgeReward\\A2C_discrete', 'tb_log_name': 'A2C_discrete'})
07-10 11:28 | DEBUG   | src.agents.Grid2OpSB3    | 234  | Training agent for 0 timesteps
07-10 11:28 | INFO    | src.AutoGrid             | 205  | Evaluating agent with [GRID2OP_BASELINE]
07-10 11:28 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
07-10 11:28 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x000001DC82182850>
07-10 11:36 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
07-10 11:36 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_A2C_discrete_singleaction]
07-10 11:36 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
07-10 11:36 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DCEC1A0D90>}))
07-10 11:36 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DCEC1A0910>}))
07-10 11:36 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
07-10 11:36 | DEBUG   | src.makers.SB3           | 40   | Gym Environment [<CustomGymEnv instance>]
07-10 11:36 | DEBUG   | src.makers.SB3           | 50   | Creating new gym observation space using <class 'grid2op.gym_compat.box_gym_obsspace.BoxGymnasiumObsSpace'> with arguments {'attr_to_keep': ['gen_p', 'gen_q', 'gen_v', 'gen_margin_up', 'gen_margin_down', 'load_p', 'load_q', 'load_v', 'p_or', 'q_or', 'v_or', 'a_or', 'p_ex', 'q_ex', 'v_ex', 'a_ex', 'rho', 'line_status', 'timestep_overflow', 'target_dispatch', 'actual_dispatch', 'curtailment', 'curtailment_limit', 'thermal_limit', 'theta_or', 'theta_ex', 'load_theta', 'gen_theta']}
07-10 11:36 | DEBUG   | src.makers.SB3           | 57   | Gym observation_space [Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)]
07-10 11:36 | DEBUG   | src.makers.SB3           | 67   | Creating new gym action space using <function create_discrete_action_space at 0x000001DCE19A9B80>  with arguments {'save_path': './discrete_action_space', 'load_path': './discrete_action_space', '_action_filter': <function _filter_action at 0x000001DCE19A9AF0>}
07-10 11:36 | DEBUG   | base_IncreasingFlatReward | 113  | Loaded Action space size:201 from folder [./discrete_action_space]
07-10 11:36 | DEBUG   | src.makers.SB3           | 74   | Gym action_space [Discrete(201)]
07-10 11:36 | DEBUG   | src.makers.SB3           | 87   | Creating agent [<class 'stable_baselines3.a2c.a2c.A2C'>]
07-10 11:36 | DEBUG   | src.makers.SB3           | 88   | env.action_space: <grid2op.Space.GridObjects.ActionSpace_l2rpn_icaps_2021_large_train object at 0x000001DCFF1DBB80>
07-10 11:36 | DEBUG   | src.makers.SB3           | 89   | env_gym.action_space: Discrete(201)
07-10 11:36 | DEBUG   | src.makers.SB3           | 90   | env_gym.observation_space: Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)
07-10 11:36 | DEBUG   | src.makers.SB3           | 91   | gymenv: <CustomGymEnv instance>
07-10 11:36 | DEBUG   | src.makers.SB3           | 92   | nn_type: <class 'stable_baselines3.a2c.a2c.A2C'>
07-10 11:36 | DEBUG   | src.makers.SB3           | 93   | nn_kwargs: {'policy': <class 'stable_baselines3.common.policies.ActorCriticPolicy'>, 'tensorboard_log': './agents_BridgeReward\\tensorboard_log', 'env': <base_IncreasingFlatReward.CustomGymEnv object at 0x000001DCF3B84340>, 'verbose': True}
07-10 11:36 | DEBUG   | src.makers.SB3           | 94   | nn_path: ./agents_BridgeReward\A2C_discrete_singleaction.zip
07-10 11:36 | WARNING | src.agents.grid2OpGymAgent | 100  | Both nn_path and nn_kwargs are set, an agent will be loaded, not created.To create and agent please set nn_path to None
07-10 11:36 | DEBUG   | src.agents.Grid2OpSB3    | 176  | loading agent from [./agents_BridgeReward\A2C_discrete_singleaction.zip]
07-10 11:36 | DEBUG   | src.agents.Grid2OpSB3    | 180  | Agent loaded with  10000000 total_timesteps trained
07-10 11:36 | INFO    | src.AutoGrid             | 199  | Training agent with [DEFAULT]
07-10 11:36 | DEBUG   | src.trainner.trainer     | 27   | Training agent [<src.agents.Grid2OpSB3.SB3AgentGrid2Op object at 0x000001DC8245CA30>] with trainner: DEFAULT({'total_timesteps': 10000000, 'reset_num_timesteps': False, 'add_training': False, 'save_path': './agents_BridgeReward\\A2C_discrete_singleaction', 'tb_log_name': 'A2C_discrete_singleaction'})
07-10 11:36 | DEBUG   | src.agents.Grid2OpSB3    | 234  | Training agent for 0 timesteps
07-10 11:36 | INFO    | src.AutoGrid             | 205  | Evaluating agent with [GRID2OP_BASELINE]
07-10 11:36 | DEBUG   | src.evaluators.evaluator | 31   | evaluation env: <Environment_l2rpn_icaps_2021_large_val instance named l2rpn_icaps_2021_large_val>
07-10 11:36 | DEBUG   | src.evaluators.evaluator | 33   | evaluation reward: <grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore object at 0x000001DC824DA100>
07-10 11:40 | DEBUG   | src.AutoGrid             | 210  | Execution finished, cleaning up resources.
07-10 11:40 | INFO    | src.AutoGrid             | 191  | Executing experiment [experiment_DDPG_box]
07-10 11:40 | DEBUG   | src.AutoGrid             | 147  | Creating backend [<class 'lightsim2grid.lightSimBackend.LightSimBackend'>]
07-10 11:40 | DEBUG   | src.AutoGrid             | 160  | Creating a new environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_train', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.bridgeReward.BridgeReward'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DCE23886A0>}))
07-10 11:40 | DEBUG   | src.AutoGrid             | 175  | Creating a new evaluation environment using <function make at 0x000001DCDAF75160>(([], {'dataset': 'l2rpn_icaps_2021_large_val', 'difficulty': 'competition', 'reward_class': <class 'grid2op.Reward.l2RPNSandBoxScore.L2RPNSandBoxScore'>, 'backend': <lightsim2grid.lightSimBackend.LightSimBackend object at 0x000001DCE2388880>}))
07-10 11:40 | DEBUG   | src.makers.SB3           | 24   | Environment [<Environment_l2rpn_icaps_2021_large_train instance named l2rpn_icaps_2021_large_train>]
07-10 11:40 | DEBUG   | src.makers.SB3           | 40   | Gym Environment [<CustomGymEnv instance>]
07-10 11:40 | DEBUG   | src.makers.SB3           | 50   | Creating new gym observation space using <class 'grid2op.gym_compat.box_gym_obsspace.BoxGymnasiumObsSpace'> with arguments {'attr_to_keep': ['gen_p', 'gen_q', 'gen_v', 'gen_margin_up', 'gen_margin_down', 'load_p', 'load_q', 'load_v', 'p_or', 'q_or', 'v_or', 'a_or', 'p_ex', 'q_ex', 'v_ex', 'a_ex', 'rho', 'line_status', 'timestep_overflow', 'target_dispatch', 'actual_dispatch', 'curtailment', 'curtailment_limit', 'thermal_limit', 'theta_or', 'theta_ex', 'load_theta', 'gen_theta']}
07-10 11:40 | DEBUG   | src.makers.SB3           | 57   | Gym observation_space [Box([0. 0. 0. ... 0. 0. 0.], [inf inf inf ... inf inf inf], (1194,), float32)]
07-10 11:40 | DEBUG   | src.makers.SB3           | 67   | Creating new gym action space using <class 'grid2op.gym_compat.box_gym_actspace.BoxGymnasiumActSpace'>  with arguments {'attr_to_keep': ['redispatch', 'curtail']}
07-10 11:40 | DEBUG   | src.makers.SB3           | 74   | Gym action_space [Box([  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
  -1.4  -1.4 -10.4  -1.4  -2.8  -2.8  -4.3  -2.8  -8.5  -9.9], [ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.4  1.4
 10.4  1.4  2.8  2.8  4.3  2.8  8.5  9.9], (22,), float32)]
